0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
SRX011617,hg38,TFs and others,NANOG,Pluripotent stem cell,hESC H1,,"9591727,43.9,33.6,9087",GSM456571: hESC-NANOG-1a,source_name=embryonic stem cells,cell line=H1,chip antibody=NANOG,,,
SRX011618,hg38,TFs and others,NANOG,Pluripotent stem cell,hESC H1,,"12625367,39.4,36.1,9486",GSM456572: hESC-NANOG-1b,source_name=embryonic stem cells,cell line=H1,chip antibody=NANOG,,SRX012366,hg38
SRX014750,hg38,TFs and others,PML,Blood,NB-4,Primary Tissue=Blood|Site of Extraction=Bone Marrow|Tissue Diagnosis=Leukemia,"15876739,84.9,9.5,942","GSM468180: PML ChIP-seq NB4 noATRA, JM1a and JM1b",source_name=NB4 cells,agent=none,antibody=PML,,,
SRX014751,hg38,TFs and others,RXRA,Blood,NB-4,Primary Tissue=Blood|Site of Extraction=Bone Marrow|Tissue Diagnosis=Leukemia,"17872572,79.7,9.3,1448","GSM468181: RXR ChIP-seq NB4 noATRA, JM2a and JM2b",source_name=NB4 cells,agent=none,antibody=RXR,,,
SRX014752,hg38,TFs and others,RARA,Blood,NB-4,Primary Tissue=Blood|Site of Extraction=Bone Marrow|Tissue Diagnosis=Leukemia,"6860325,88.8,27.2,3713","GSM468182: RAR ChIP-seq NB4 noATRA, JM3",source_name=NB4 cells,agent=none,antibody=RAR,,,
SRX014753,hg38,TFs and others,PML,Blood,"Leukemia, Myeloid",MeSH Description=Form of leukemia characterized by an uncontrolled proliferation of the myeloid lineage and their precursors (MYELOID PROGENITOR CELLS) in the bone marrow and other sites.,"14869096,90.8,6.0,1038","GSM468183: PML ChIP-seq APL164 noATRA, JM4",source_name=APL cells _pz164,agent=none,antibody=PML,,,
SRX014754,hg38,TFs and others,RXRA,Blood,"Leukemia, Myeloid",MeSH Description=Form of leukemia characterized by an uncontrolled proliferation of the myeloid lineage and their precursors (MYELOID PROGENITOR CELLS) in the bone marrow and other sites.,"11774801,75.4,22.4,1253","GSM468184: RXR ChIP-seq APL164 noATRA, JM5",source_name=APL cells _pz164,agent=none,antibody=RXR,,,
SRX014766,hg38,TFs and others,MethylCap,Blood,NB-4,Primary Tissue=Blood|Site of Extraction=Bone Marrow|Tissue Diagnosis=Leukemia,"30172269,96.6,11.5,64414",GSM468196: DNAme MeCap-seq NB4 noATRA JM17,source_name=NB4 cells,agent=none,antibody=MethylCap GST MBD,,,
SRX014767,hg38,TFs and others,MethylCap,Blood,NB-4,Primary Tissue=Blood|Site of Extraction=Bone Marrow|Tissue Diagnosis=Leukemia,"28609298,96.9,13.3,84580",GSM468197: DNAme MeCap-seq NB4 48hoursATRA JM18,source_name=NB4 cells,agent=48 hours ATRA,antibody=MethylCap GST MBD,,,
SRX014768,hg38,TFs and others,PML,Blood,NB-4,Primary Tissue=Blood|Site of Extraction=Bone Marrow|Tissue Diagnosis=Leukemia,"7567340,73.9,11.2,174",GSM468198: PML ChIP-seq NB4 24hoursATRA JM19,source_name=NB4 cells,agent=24 hours ATRA,antibody=PML,,,
SRX014769,hg38,TFs and others,RXRA,Blood,NB-4,Primary Tissue=Blood|Site of Extraction=Bone Marrow|Tissue Diagnosis=Leukemia,"5011382,91.2,4.1,157",GSM468199: RXR ChIP-seq NB4 24hoursATRA JM20,source_name=NB4 cells,agent=24 hours ATRA,antibody=RXR,,,
SRX014770,hg38,TFs and others,RARA,Blood,NB-4,Primary Tissue=Blood|Site of Extraction=Bone Marrow|Tissue Diagnosis=Leukemia,"14403159,71.4,31.8,234",GSM468200: RAR ChIPseq NB4 24hoursATRA JM21,source_name=NB4 cells,agent=24 hours ATRA,antibody=RAR,,,
SRX014773,hg38,TFs and others,PML,Blood,"Leukemia, Myeloid",MeSH Description=Form of leukemia characterized by an uncontrolled proliferation of the myeloid lineage and their precursors (MYELOID PROGENITOR CELLS) in the bone marrow and other sites.,"13000155,90.9,11.9,1530",GSM468203: PML ChIP-seq APL74 noATRA JM24,source_name=APL cells _pz74,agent=none,antibody=PML,,,
SRX014774,hg38,TFs and others,RXRA,Blood,"Leukemia, Myeloid",MeSH Description=Form of leukemia characterized by an uncontrolled proliferation of the myeloid lineage and their precursors (MYELOID PROGENITOR CELLS) in the bone marrow and other sites.,"12730662,84.7,17.6,841",GSM468204: RXR ChIP-seq APL74 noATRA JM25,source_name=APL cells _pz74,agent=none,antibody=RXR,,,
SRX014775,hg38,TFs and others,PML,Blood,MR4,,"12474337,78.4,24.3,4214",GSM468205: PML ChIP-seq MR4 noATRA JM26,source_name=MR4 cells,agent=none,antibody=PML,,,
SRX014776,hg38,TFs and others,PML,Blood,MR4,,"13771907,84.2,23.9,2814",GSM468206: PML ChIP-seq MR4 24hoursATRA JM27,source_name=MR4 cells,agent=24 hours ATRA,antibody=PML,,,
SRX014779,hg38,TFs and others,PML,Blood,UPR9,,"14537093,94.3,5.4,414",GSM468209: PML ChIPseq UPR9 noZinc JM30,source_name=UPR9 cells,agent=none,antibody=PML,,,
SRX014780,hg38,TFs and others,PML,Blood,UPR9,,"12212366,92.7,6.0,6559",GSM468210: PML ChIPseq UPR9 5hrZinc JM31,source_name=UPR9 cells,agent=5 hours zinc,antibody=PML,,,
SRX014781,hg38,TFs and others,RARA,Blood,UPR9,,"10579706,92.8,6.5,270",GSM468211: RAR ChIPseq UPR9 noZinc JM32,source_name=UPR9 cells,agent=none,antibody=RAR,,,
SRX014782,hg38,TFs and others,RARA,Blood,UPR9,,"10711901,94.2,4.6,10896",GSM468212: RAR ChIPseq UPR9 5hrZinc JM33,source_name=UPR9 cells,agent=5 hours zinc,antibody=RAR,,,
SRX014783,hg38,TFs and others,RXRA,Blood,UPR9,,"12531143,94.9,3.4,419",GSM468213: RXR ChIPseq UPR9 noZinc JM34,source_name=UPR9 cells,agent=none,antibody=RXR,,,
SRX014784,hg38,TFs and others,RXRA,Blood,UPR9,,"7497579,91.4,4.5,6749",GSM468214: RXR ChIPseq UPR9 5hrZinc JM35,source_name=UPR9 cells,agent=5 hours zinc,antibody=RXR,,,
SRX014810,hg38,TFs and others,GATA1,Blood,K-562,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Chronic Myelogenous,"20523658,95.3,4.4,5049",GSM467647: K562 GATA1 ChIP,source_name=Chromatin IP against GATA1,cell line=K562,chip antibody=GATA1,,,
SRX014811,hg38,TFs and others,GATA2,Blood,K-562,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Chronic Myelogenous,"34284413,70.2,1.8,11012",GSM467648: K562 GATA2 ChIP,source_name=Chromatin IP against GATA2,cell line=K562,chip antibody=GATA2,,,
SRX015140,hg38,TFs and others,JUN,Blood,K-562,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Chronic Myelogenous,"21366481,80.3,7.8,22380",GSM487425: K562 Jun ChIPSeq,source_name=K562,biomaterial_provider=ATCC: CCL-243 http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=CCL-243&amp;Template=cellBiology,growth properties=Suspension Morphology,lymphoblast antibody=Jun,,
SRX015141,hg38,TFs and others,FOS,Blood,K-562,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Chronic Myelogenous,"18366063,82.7,9.4,15377",GSM487426: K562 Fos ChIPSeq,source_name=K562,biomaterial_provider=ATCC: CCL-243 http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=CCL-243&amp;Template=cellBiology,growth properties=Suspension Morphology,lymphoblast antibody=Fos,,
SRX015142,hg38,TFs and others,MYC,Blood,K-562,Primary Tissue=Blood|Tissue Diagnosis=Leukemia Chronic Myelogenous,"11974409,85.8,3.2,12953",GSM487427: K562 Myc ChIPSeq,source_name=K562,biomaterial_provider=ATCC: CCL-243 http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=CCL-243&amp;Template=cellBiology,growth properties=Suspension Morphology,lymphoblast antibody=Myc,,
SRX015825,hg38,TFs and others,ETS1,Blood,Jurkat (Clone E6-1),Primary Tissue=Blood|Tissue Diagnosis=Leukemia Acute Lymphocytic,"17971377,52.9,11.7,9487",GSM449525: Jurkat ETS1 ChIPseq,source_name=ETS1 ChIP,"cell type=Jurkat, clone E6-1 T lymphocyte",antibody=ETS1 sc355 from Santa Cruz Biotechnology,,,
SRX015826,hg38,TFs and others,RUNX1,Blood,Jurkat (Clone E6-1),Primary Tissue=Blood|Tissue Diagnosis=Leukemia Acute Lymphocytic,"13256215,94.1,31.1,778",GSM449526: Jurkat RUNX ChIPseq,source_name=RUNX ChIP,"cell type=Jurkat, clone E6-1 T lymphocyte",antibody=RUNX monoclonal from Nancy Speck,,,
SRX015827,hg38,TFs and others,CREBBP,Blood,Jurkat (Clone E6-1),Primary Tissue=Blood|Tissue Diagnosis=Leukemia Acute Lymphocytic,"11680385,95.8,12.0,9923",GSM449527: Jurkat CBP ChIPseq,source_name=CBP ChIP,"cell type=Jurkat, clone E6-1 T lymphocyte",antibody=CBP A-22 from Santa Cruz Biotechnology,,,
SRX016028,hg38,TFs and others,RB1,Lung,IMR-90,Primary Tissue=Lung|Tissue Diagnosis=Normal,"14360502,54.8,19.3,7116","GSM497489: Growing cells pRb ChIP-seq experiment 1, replicate 1+2",source_name=Chromatin IP against pRb,chip antibody=pRb,cell line=IMR90,growth state=Growing,,
SRX016029,hg38,TFs and others,RB1,Lung,IMR-90,Primary Tissue=Lung|Tissue Diagnosis=Normal,"13558902,51.2,19.9,8490","GSM497490: Quiescent cells pRb ChIP-seq experiment 1, replicate 1+2",source_name=Chromatin IP against pRb,chip antibody=pRb,cell line=IMR90,growth state=Quiescent,,
SRX016030,hg38,TFs and others,RB1,Lung,IMR-90,Primary Tissue=Lung|Tissue Diagnosis=Normal,"6822122,26.5,19.8,9931",GSM497491: Quiescent cells pRb ChIP-seq experiment 2,source_name=Chromatin IP against pRb,chip antibody=pRb,cell line=IMR90,growth state=Quiescent,,
SRX016031,hg38,TFs and others,RBL2,Lung,IMR-90,Primary Tissue=Lung|Tissue Diagnosis=Normal,"8995714,63.9,6.4,5551",GSM497492: Quiescent cells p130 ChIP-seq,source_name=Chromatin IP against p130,chip antibody=p130,cell line=IMR90,growth state=Quiescent,,
SRX016032,hg38,TFs and others,RB1,Lung,IMR-90,Primary Tissue=Lung|Tissue Diagnosis=Normal,"12065549,45.2,20.2,7947","GSM497493: Senescent cells pRb ChIP-seq experiment 1, replicate 1+2",source_name=Chromatin IP against pRb,chip antibody=pRb,cell line=IMR90,growth state=Senescent,,
SRX016033,hg38,TFs and others,RB1,Lung,IMR-90,Primary Tissue=Lung|Tissue Diagnosis=Normal,"7463640,49.1,11.0,5950",GSM497494: Senescent cells pRb ChIP-seq experiment 2,source_name=Chromatin IP against pRb,chip antibody=pRb,cell line=IMR90,growth state=Senescent,,
SRX016034,hg38,TFs and others,RBL2,Lung,IMR-90,Primary Tissue=Lung|Tissue Diagnosis=Normal,"9042855,56.3,8.2,6589",GSM497495: Senescent cells p130 ChIP-seq,source_name=Chromatin IP against p130,chip antibody=p130,cell line=IMR90,growth state=Senescent,,
SRX016035,hg38,TFs and others,RB1,Lung,IMR-90,Primary Tissue=Lung|Tissue Diagnosis=Normal,"7857030,60.7,6.4,2591",GSM497496: Quiescent cells expressing shRNA targeting RB pRb ChIP-seq,source_name=Chromatin IP against pRb,chip antibody=pRb,cell line=IMR90,growth state=Quiescent,,
SRX016036,hg38,TFs and others,RBL2,Lung,IMR-90,Primary Tissue=Lung|Tissue Diagnosis=Normal,"4710067,43.2,11.1,7534",GSM497497: Quiescent cells expressing shRNA targeting RB p130 ChIP-seq,source_name=Chromatin IP against p130,chip antibody=p130,cell line=IMR90,growth state=Quiescent,,
SRX016037,hg38,TFs and others,RB1,Lung,IMR-90,Primary Tissue=Lung|Tissue Diagnosis=Normal,"7661825,63.0,6.6,3616",GSM497498: Senescent cells expressing shRNA targeting RB pRb ChIP-seq,source_name=Chromatin IP against pRb,chip antibody=pRb,cell line=IMR90,growth state=Senescent,,
SRX016038,hg38,TFs and others,RBL2,Lung,IMR-90,Primary Tissue=Lung|Tissue Diagnosis=Normal,"8120887,66.6,5.5,5062",GSM497499: Senescent cells expressing shRNA targeting RB p130 ChIP-seq,source_name=Chromatin IP against p130,chip antibody=p130,cell line=IMR90,growth state=Senescent,,
SRX016556,hg38,TFs and others,BDP1,Lung,IMR-90,Primary Tissue=Lung|Tissue Diagnosis=Normal,"20344235,70.9,16.2,1715",GSM454596: IMR90hTert Bdp1,source_name=IMR90hTert_Bdp1,cell type=IMR90hTert,antibody=Bdp1:CS914,,,
SRX016557,hg38,TFs and others,BRF1,Lung,IMR-90,Primary Tissue=Lung|Tissue Diagnosis=Normal,"25329442,68.5,27.0,706",GSM454597: IMR90hTert Brf1,source_name=IMR90hTert_Brf1,cell type=IMR90hTert,antibody=Brf1:CS146(#5),,,
SRX016559,hg38,TFs and others,SNAPC2,Lung,IMR-90,Primary Tissue=Lung|Tissue Diagnosis=Normal,"35759292,77.1,14.7,1691",GSM454599: IMR90hTert SNAP45,source_name=IMR90hTert_SNAP45,cell type=IMR90hTert,antibody=SNAP45,,,
SRX016998,hg38,TFs and others,BRF1,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"15890821,94.3,12.2,887",GSM509049: HeLa Brf1ChIPseq Rep1,source_name=HeLa S3 cell line,cell line=HeLa S3,antigen=BRF1,chip antibody=anti-RPB90 (R. Roeder),,
SRX016999,hg38,TFs and others,BRF2,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"16007571,93.6,11.7,599",GSM509050: HeLa Brf2ChIPseq Rep1,source_name=HeLa S3 cell line,cell line=HeLa S3,antigen=BRF2,chip antibody=ab17011 (abcam),,
SRX017005,hg38,TFs and others,GTF3C1,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"22145550,95.0,15.0,986",GSM509056: HeLa TFIIICChIPseq Rep1,source_name=HeLa S3 cell line,cell line=HeLa S3,antigen=TFIIIC63,chip antibody=A301-242A (Bethyl),,
SRX017325,hg38,TFs and others,PHF8,Neural,SH-SY5Y,Primary Tissue=Brain|Tissue Diagnosis=Neuroblastoma,"12479327,91.7,11.9,8496",GSM518559: PHF8 in SH-SY5Y,source_name=neuroblastoma cell line,cell line=neuroblastoma cell line SH-SY5Y,subclone=neuroblast-like subclone of SK-N-SH,antibody=anti-PHF8,,
SRX017326,hg38,TFs and others,ZNF711,Neural,SH-SY5Y,Primary Tissue=Brain|Tissue Diagnosis=Neuroblastoma,"15461763,79.7,8.8,537",GSM518560: ZNF711 in SH-SY5Y,source_name=neuroblastoma cell line,cell line=neuroblastoma cell line SH-SY5Y,subclone=neuroblast-like subclone of SK-N-SH,antibody=anti-ZNF711,,
SRX018277,hg38,TFs and others,CREBBP,Neural,T98G,Primary Tissue=Brain|Tissue Diagnosis=Glioblastoma,"5498759,89.5,4.8,350",GSM525265: SRS009476.1 CBP T0.fq,source_name=Human glioblastoma T98G cells,time after stimulation=T0 (minutes),cell line=T98G,antibody=CBP,,
SRX018278,hg38,TFs and others,EP300,Neural,T98G,Primary Tissue=Brain|Tissue Diagnosis=Glioblastoma,"6327413,94.2,3.2,4481",GSM525266: SRS009478.1 p300 T0.fq,source_name=Human glioblastoma T98G cells,time after stimulation=T0 (minutes),cell line=T98G,antibody=p300,,
SRX018279,hg38,TFs and others,EP300,Neural,T98G,Primary Tissue=Brain|Tissue Diagnosis=Glioblastoma,"6065594,96.8,11.5,19597",GSM525267: SRS009480.1 p300 T30-2.fq,source_name=Human glioblastoma T98G cells,time after stimulation=T30 (minutes),cell line=T98G,antibody=p300,,
SRX018280,hg38,TFs and others,CREBBP,Neural,T98G,Primary Tissue=Brain|Tissue Diagnosis=Glioblastoma,"6389605,93.0,5.1,1099",GSM525268: SRS009457.1 CBP T30-1.fq,source_name=Human glioblastoma T98G cells,time after stimulation=T30 (minutes),cell line=T98G,antibody=CBP,,
SRX018281,hg38,TFs and others,CREBBP,Neural,T98G,Primary Tissue=Brain|Tissue Diagnosis=Glioblastoma,"6047530,94.9,14.0,10106",GSM525269: SRS009477.1 CBP T30-2.fq,source_name=Human glioblastoma T98G cells,time after stimulation=T30 (minutes),cell line=T98G,antibody=CBP,,
SRX018282,hg38,TFs and others,EP300,Neural,T98G,Primary Tissue=Brain|Tissue Diagnosis=Glioblastoma,"6446269,94.6,2.6,7309",GSM525270: SRS009479.1 p300 T30-1.fq,source_name=Human glioblastoma T98G cells,time after stimulation=T30 (minutes),cell line=T98G,antibody=p300,,
SRX018607,hg38,TFs and others,BRF1,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"21434339,81.4,1.0,369",GSM501711: HeLa TFIIIB ChIPSeq,"source_name=HeLa, ChIP_Seq",cell line=HeLa,chip antibody=anti-Brf1,,,
SRX018608,hg38,TFs and others,GTF3C1,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"41946093,80.3,2.1,631",GSM501712: HeLa TFIIIC ChIPSeq,"source_name=HeLa, ChIP_Seq",cell line=HeLa,chip antibody=anti-TFIIIC,,,
SRX018625,hg38,TFs and others,HNF4A,Liver,Hep G2,Primary Tissue=Liver|Tissue Diagnosis=Carcinoma Hepatocellular,"9231367,94.3,3.1,6122",GSM469863: HNF4a Fdomain ChIPSeq,source_name=HNF4a_Fdomain_ChIPSeq,cell line=HepG2,cell type=hepatocellular carcinoma,chip antibody=HNF4a F domain,,
SRX018626,hg38,TFs and others,HNF4A,Liver,Hep G2,Primary Tissue=Liver|Tissue Diagnosis=Carcinoma Hepatocellular,"9321248,94.6,3.6,4165",GSM469864: HNF4a ABdomain ChIPSeq,source_name=HNF4a_ABdomain_ChIPSeq,cell line=HepG2,cell type=hepatocellular carcinoma,chip antibody=HNF4a AB domain,,
SRX018627,hg38,TFs and others,HNF4G,Liver,Hep G2,Primary Tissue=Liver|Tissue Diagnosis=Carcinoma Hepatocellular,"9100615,93.2,3.6,359",GSM469865: HNF4g ChIPSeq,source_name=HNF4g_ChIPSeq,cell line=HepG2,cell type=hepatocellular carcinoma,chip antibody=HNF4g,SRX018651,hg38
SRX018833,hg38,TFs and others,TFAP2C,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"9932154,94.7,5.7,42945",GSM530915: TFAP2C,source_name=breast carcinoma cell line,cell type=breast carcinoma cell line,cell line=MCF-7,antibody=TFAP2C monoclonal antibody SC-12762X (Santa Cruz Biotechnology),,
SRX019498,hg38,TFs and others,CTCF,Adipocyte,Adipose stromal cell,,"17848404,50.2,13.9,38055",GSM534471: hASC t1 CTCF,"source_name=hASC, ChIP",cell type=Adipose stromal cell (ASC) pre-adipocyte,chip epitope=CTCF,"chip antibody=Upstate, Cat# 07-729, Lot# 1350637",,
SRX019505,hg38,TFs and others,CTCF,Adipocyte,Adipose stromal cell,,"19336161,40.6,10.7,38483",GSM534478: hASC t2 CTCF,"source_name=hASC, ChIP",cell type=Adipose stromal cell (ASC) adipocyte,chip epitope=CTCF,"chip antibody=Upstate, Cat# 07-729, Lot# 1350637",,
SRX019512,hg38,TFs and others,CTCF,Adipocyte,Adipose stromal cell,,"23990312,27.9,5.8,24520",GSM534485: hASC t3 CTCF,"source_name=hASC, ChIP",cell type=Adipose stromal cell (ASC) adipocyte,chip epitope=CTCF,"chip antibody=Upstate, Cat# 07-729, Lot# 1350637",,
SRX019519,hg38,TFs and others,CTCF,Adipocyte,Adipose stromal cell,,"22333925,52.2,16.2,38723",GSM534492: hASC t4 CTCF,"source_name=hASC, ChIP",cell type=Adipose stromal cell (ASC) adipocyte,chip epitope=CTCF,"chip antibody=Upstate, Cat# 07-729, Lot# 1350637",,
SRX019520,hg38,TFs and others,PPARG,Adipocyte,Adipose stromal cell,,"34811424,35.5,12.1,16234",GSM534493: hASC t4 PpargAb1,"source_name=hASC, ChIP",cell type=Adipose stromal cell (ASC) adipocyte,chip epitope=PPARG (H-100),"chip antibody=SCBT, Cat# SC-7196X, Lot# A0380",,
SRX019521,hg38,TFs and others,PPARG,Adipocyte,Adipose stromal cell,,"43158521,19.7,10.9,9679",GSM534494: hASC t4 PpargAb2,"source_name=hASC, ChIP",cell type=Adipose stromal cell (ASC) adipocyte,chip epitope=PPARG (81B1),"chip antibody=Cell Signaling Technologies, Cat# 2443, Lot# 5/29/2007",SRX019616,hg38
SRX020506,hg38,TFs and others,ESR2,Bone,U2OS,"Tissue=bone|Lineage=mesoderm|Description=osteosarcoma from the tibia of a 15 year old, J. Ponten and E. Saksela derived this line (originally 2T) in 1964 from a moderately differentiated sarcoma, viruses were not detected during co-cultivation with WI-38 cells or in CF tests against SV40, RSV or adenoviruses, mycoplasma contamination was detected and eliminated in 1972, (PMID: 6081590)","4586367,78.6,4.5,4709",GSM542547: U2OS ERb Doxy specificAntibody rep1,"source_name=U2OS cells, ERb vector transfected with Doxycycline added",cell line=U2OS,chip antibody=ER beta,,,
SRX020507,hg38,TFs and others,ESR2,Bone,U2OS,"Tissue=bone|Lineage=mesoderm|Description=osteosarcoma from the tibia of a 15 year old, J. Ponten and E. Saksela derived this line (originally 2T) in 1964 from a moderately differentiated sarcoma, viruses were not detected during co-cultivation with WI-38 cells or in CF tests against SV40, RSV or adenoviruses, mycoplasma contamination was detected and eliminated in 1972, (PMID: 6081590)","4350296,79.8,5.2,10690",GSM542548: U2OS ERb DoxyE2 specificAntibody rep1,"source_name=U2OS cells, ERb vector transfected with Doxycycline added and E2 treatment",cell line=U2OS,chip antibody=ER beta,,,
SRX020936,hg38,TFs and others,FOXA1,Prostate,VCaP,Primary Tissue=Prostate|Tissue Diagnosis=Carcinoma,"7441496,73.1,15.5,2438",GSM353630: VCaP regular medium FoxA1,source_name=VCaP - regular medium - Chromatin IP against FoxA1,,,,,
SRX020939,hg38,TFs and others,FOXA1,Prostate,LNCAP,Primary Tissue=Prostate|Tissue Diagnosis=Carcinoma,"9751309,73.8,10.6,18201",GSM353633: LnCaP regular medium FoxA1,source_name=LnCaP - regular medium - Chromatin IP against FoxA1,,,,,
SRX021983,hg38,TFs and others,ATRX,Blood,Erythroblasts,"MeSH Description=Immature, nucleated ERYTHROCYTES occupying the stage of ERYTHROPOIESIS that follows formation of ERYTHROID PRECURSOR CELLS and precedes formation of RETICULOCYTES. The normal series is called normoblasts. Cells called MEGALOBLASTS are a pathologic series of erythroblasts.","9139129,43.4,14.1,697",GSM551136: ATRX Human Erythroid CHIPseq,source_name=Human Cultured Primary Erythroblasts,cell type=Human Cultured Primary Erythroblasts,"antibody=ATRX H300 (Santa Cruz Biotechnology, batch G0105)",,,
SRX022562,hg38,TFs and others,AR,Prostate,VCaP,Primary Tissue=Prostate|Tissue Diagnosis=Carcinoma,"7803928,71.9,10.1,199",GSM353636: VCaP NT AR,source_name=VCaP - NT - Chromatin IP against AR,,,,,
SRX022563,hg38,TFs and others,ERG,Prostate,VCaP,Primary Tissue=Prostate|Tissue Diagnosis=Carcinoma,"8419264,77.6,5.4,810",GSM353637: VCaP NT ERG,source_name=VCaP - NT - Chromatin IP against ERG,,,,,
SRX022564,hg38,TFs and others,AR,Prostate,VCaP,Primary Tissue=Prostate|Tissue Diagnosis=Carcinoma,"11067766,72.2,6.1,402",GSM353638: VCaP siERG AR,source_name=VCaP - siERG - Chromatin IP against AR,,,,,
SRX022565,hg38,TFs and others,ERG,Prostate,VCaP,Primary Tissue=Prostate|Tissue Diagnosis=Carcinoma,"7444986,75.6,9.0,191",GSM353639: VCaP siERG ERG,source_name=VCaP - siERG - Chromatin IP against ERG,,,,,
SRX022566,hg38,TFs and others,AR,Prostate,22Rv1,Primary Tissue=Prostate|Tissue Diagnosis=Carcinoma,"6925836,55.1,11.0,55",GSM353640: 22RV1 no treat AR,source_name=22RV1 - no treat - Chromatin IP against AR,,,,,
